,text,rating,category,product_name,product_id,sold,shop_id,product_url
561,t1qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq,5,pertukangan,isi staples tembak 8mm 5000 pcs / isi steples 8 mm f1008,67049824,137,296522,https://www.tokopedia.com/belawashop/isi-staples-tembak-8mm-5000-pcs-isi-steples-8-mm-f1008
562,"tqqqqqqq,stepless pas, utk merk krisbow,",5,pertukangan,isi staples tembak 8mm 5000 pcs / isi steples 8 mm f1008,67049824,137,296522,https://www.tokopedia.com/belawashop/isi-staples-tembak-8mm-5000-pcs-isi-steples-8-mm-f1008
563,paket sudah diterima dengan baik. tks.,5,pertukangan,isi staples tembak 8mm 5000 pcs / isi steples 8 mm f1008,67049824,137,296522,https://www.tokopedia.com/belawashop/isi-staples-tembak-8mm-5000-pcs-isi-steples-8-mm-f1008
564,"ok gan, barang pesanan saya sudah sampai. trima kasi.",5,pertukangan,isi staples tembak 8mm 5000 pcs / isi steples 8 mm f1008,67049824,137,296522,https://www.tokopedia.com/belawashop/isi-staples-tembak-8mm-5000-pcs-isi-steples-8-mm-f1008
565,Makasih gan.......................,5,pertukangan,isi staples tembak 8mm 5000 pcs / isi steples 8 mm f1008,67049824,137,296522,https://www.tokopedia.com/belawashop/isi-staples-tembak-8mm-5000-pcs-isi-steples-8-mm-f1008
566,"Thanx gan, barang sudah d terima",5,pertukangan,isi staples tembak 8mm 5000 pcs / isi steples 8 mm f1008,67049824,137,296522,https://www.tokopedia.com/belawashop/isi-staples-tembak-8mm-5000-pcs-isi-steples-8-mm-f1008
567,Bagus. Dikirim cepat. Terima kasih,5,pertukangan,Paku Tembak - Isi Staples Gun Pneumatic F30,189751447,61,264611,https://www.tokopedia.com/untungteknik/paku-tembak-isi-staples-gun-pneumatic-f30
568,Siiiiiiiiiiiiiiiippp laahh,5,pertukangan,Paku Tembak - Isi Staples Gun Pneumatic F30,189751447,61,264611,https://www.tokopedia.com/untungteknik/paku-tembak-isi-staples-gun-pneumatic-f30
569,Pengiriman cepat dan barang yang dikirm mantep,5,pertukangan,Paku Tembak - Isi Staples Gun Pneumatic F30,189751447,61,264611,https://www.tokopedia.com/untungteknik/paku-tembak-isi-staples-gun-pneumatic-f30
570,Ssuiiiiippp....barang e josss,5,pertukangan,Paku Tembak - Isi Staples Gun Pneumatic F30,189751447,61,264611,https://www.tokopedia.com/untungteknik/paku-tembak-isi-staples-gun-pneumatic-f30
571,barangxa oke gan paking juga rapih..,5,pertukangan,Paku Tembak - Isi Staples Gun Pneumatic F30,189751447,61,264611,https://www.tokopedia.com/untungteknik/paku-tembak-isi-staples-gun-pneumatic-f30
572,sesuai.. dengan harga...,5,pertukangan,Paku Tembak - Isi Staples Gun Pneumatic F30,189751447,61,264611,https://www.tokopedia.com/untungteknik/paku-tembak-isi-staples-gun-pneumatic-f30
573,"brg sudah saya terima, thanks.",5,pertukangan,Paku Tembak - Isi Staples Gun Pneumatic F30,189751447,61,264611,https://www.tokopedia.com/untungteknik/paku-tembak-isi-staples-gun-pneumatic-f30
574,wokeeee.....pengiriman cepat...packing siip....gojek'e konco dewe mas bos....hehehehe,5,pertukangan,Paku Tembak - Isi Staples Gun Pneumatic F30,189751447,61,264611,https://www.tokopedia.com/untungteknik/paku-tembak-isi-staples-gun-pneumatic-f30
575,barang sdh sesuai dgn deskripsi hanya saja pada saat diterima isinya sdh tdk utuh lagi (patah semua). tdk tau dari awal sdh seperti itu atau larena packingnya kurang aman. semoga kedepan dapat ditingkatkan lagi,3,pertukangan,Paku Tembak - Isi Staples Gun Pneumatic F30,189751447,61,264611,https://www.tokopedia.com/untungteknik/paku-tembak-isi-staples-gun-pneumatic-f30
576,Barang sdh sampai.. thx,4,pertukangan,ISI STAPLES TEMBAK 8MM. GUN TACKLER REFILL 1008i SJT,255784279,148,2778007,https://www.tokopedia.com/hendrateknik/isi-staples-tembak-8mm-gun-tackler-refill-1008i-sjt
577,"salah beli, untuk mollar jangan pakai yang ini :)",4,pertukangan,ISI STAPLES TEMBAK 8MM. GUN TACKLER REFILL 1008i SJT,255784279,148,2778007,https://www.tokopedia.com/hendrateknik/isi-staples-tembak-8mm-gun-tackler-refill-1008i-sjt
578,Bagus sesuai dgn deskripsi.,5,pertukangan,ISI STAPLES TEMBAK 8MM. GUN TACKLER REFILL 1008i SJT,255784279,148,2778007,https://www.tokopedia.com/hendrateknik/isi-staples-tembak-8mm-gun-tackler-refill-1008i-sjt
579,barang bagus sesuai deskripsi,5,pertukangan,ISI STAPLES TEMBAK 8MM. GUN TACKLER REFILL 1008i SJT,255784279,148,2778007,https://www.tokopedia.com/hendrateknik/isi-staples-tembak-8mm-gun-tackler-refill-1008i-sjt
580,Sesuai order semoga cocok dg  staplesnys,5,pertukangan,ISI STAPLES TEMBAK 8MM. GUN TACKLER REFILL 1008i SJT,255784279,148,2778007,https://www.tokopedia.com/hendrateknik/isi-staples-tembak-8mm-gun-tackler-refill-1008i-sjt
581,Yerima kasih.............,5,pertukangan,ISI STAPLES TEMBAK 8MM. GUN TACKLER REFILL 1008i SJT,255784279,148,2778007,https://www.tokopedia.com/hendrateknik/isi-staples-tembak-8mm-gun-tackler-refill-1008i-sjt
582,barang nya berpungsi dengan baik mantap lah pokok nya,5,pertukangan,ISI STAPLES TEMBAK 8MM. GUN TACKLER REFILL 1008i SJT,255784279,148,2778007,https://www.tokopedia.com/hendrateknik/isi-staples-tembak-8mm-gun-tackler-refill-1008i-sjt
583,Barang dan isinya sesuai pesanan,5,pertukangan,ISI STAPLES TEMBAK 8MM. GUN TACKLER REFILL 1008i SJT,255784279,148,2778007,https://www.tokopedia.com/hendrateknik/isi-staples-tembak-8mm-gun-tackler-refill-1008i-sjt
584,"Barang sesuai pesanan, dikirim dg cepat",5,pertukangan,ISI STAPLES TEMBAK 8MM. GUN TACKLER REFILL 1008i SJT,255784279,148,2778007,https://www.tokopedia.com/hendrateknik/isi-staples-tembak-8mm-gun-tackler-refill-1008i-sjt
585,"Terimakasih pak..  Barang sudah sampe..  Barang nya sesuai. Keinginan... 
 Best Toko ini",5,pertukangan,ISI STAPLES TEMBAK 8MM. GUN TACKLER REFILL 1008i SJT,255784279,148,2778007,https://www.tokopedia.com/hendrateknik/isi-staples-tembak-8mm-gun-tackler-refill-1008i-sjt
586,Biar bintang yg menilai,5,pertukangan,ISI STAPLES TEMBAK 8MM. GUN TACKLER REFILL 1008i SJT,255784279,148,2778007,https://www.tokopedia.com/hendrateknik/isi-staples-tembak-8mm-gun-tackler-refill-1008i-sjt
587,makasih makasih makasih makasih,5,pertukangan,ISI STAPLES TEMBAK 8MM. GUN TACKLER REFILL 1008i SJT,255784279,148,2778007,https://www.tokopedia.com/hendrateknik/isi-staples-tembak-8mm-gun-tackler-refill-1008i-sjt
588,Good..fast respon..thx gan..,5,pertukangan,ISI STAPLES TEMBAK 8MM. GUN TACKLER REFILL 1008i SJT,255784279,148,2778007,https://www.tokopedia.com/hendrateknik/isi-staples-tembak-8mm-gun-tackler-refill-1008i-sjt
589,Terimakasiihh.. Belum di cobak....,4,pertukangan,ISI STAPLES TEMBAK 8MM. GUN TACKLER REFILL 1008i SJT,255784279,148,2778007,https://www.tokopedia.com/hendrateknik/isi-staples-tembak-8mm-gun-tackler-refill-1008i-sjt
590,......................,5,pertukangan,ISI STAPLES TEMBAK 8MM. GUN TACKLER REFILL 1008i SJT,255784279,148,2778007,https://www.tokopedia.com/hendrateknik/isi-staples-tembak-8mm-gun-tackler-refill-1008i-sjt
591,"Mantap, produk sesuai ekpektasi",5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
592,Mantaaaap. Fast dan berfungsi dengan baik. Sesuai etalase dan deskripsi. Sangat direkomendasikan utk pembeli. 👍👍👍,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
593,Sip....................,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
594,Barang sesuai pesanan dan sampai dengan selamat,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
595,"Barang bagus,,,dah sampai dengan selamat,,maksh",5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
596,"respon cepat, kirim cepat, barang sudah dicoba bagus...",5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
597,barang sesuai pesanan. tp isi steples tdk semua yg dideskripsi bs masuk.,4,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
598,"Sesuai dgn deskripsinya,bagus,cepat, dan packaging rapih👍",5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
599,Barang bagus sesuai pesanan...,4,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
600,"Stapler tembak nya bagus, berfungsi dg baik
Harga mantabs
Semoga awet
Pengiriman cepat
Terima kasih",5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
601,Barang bagus memuaskan...,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
602,Barang sudah diterima dengan baik..,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
603,Barang oke pengiriman super cepat,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
604,Mantul ..............................,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
605,"Barang sdh diterima, packaging rapi dan berfungsi dgn baik. Thx",5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
606,"barang bagus, hanya pengiriman telat",5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
607,Terima kasih barang sudah mendarat,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
608,"Barang sesuai pict, pesan pagi bsk udah sampai:)",5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
609,"Gooodddd dan berfungsi dengan baik,  tq",4,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
610,Barang sesuai dgn pesanan,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
611,Barang oke... Sesuai iklan dan orderan. Thx,4,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
612,"TOP, Recomended Seller",5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
613,Barang sdh sampai.. Okesiip,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
614,Barang dah sampai packing rapih terimakasih,4,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
615,respon cepat produk berkualitas recommended,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
616,Mantap respon cepat..tks,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
617,Sangat puas .. order lgsg di proses dan cepat pengirimannya,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
618,"Sesuai gambar dan deskripsi, semoga tahan lama",5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
619,Barang sesuai ulasan...mantap,4,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
620,Mantaaappp recomend banget,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
621,respon CPT pengiriman juga cepet,4,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
622,"Super respon n pengiriman super cepat..... Belum coba, semoga produknya juga ok",5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
623,Mantapssss............,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
624,"Mantap makasih gannn
.......",5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
625,respon mantap. barang bermanfaat.,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
626,Mantab gan................,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
627,Barangnya sudah sampai dan sesuai,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
628,Terbaiklaaaaaaaaaaaaaaah,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
629,"Terima kasih, barang sudah sampai dan berfungsi dengan baik",5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
630,"kiriman sudah sampai, makasih gan",5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
631,"Sesuai gambar, terima kasih gan",5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
632,"Pengiriman cepat, barang sesuai deskripsi. Thanks ya",5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
633,Bagus .hentakan nya kenceng,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
634,"Pengiriman cepat, pelayanan mantap, toko paling top",5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
635,"Barang qulitas baik, bahan tebal. Tidak ada cacat. Recommended 👍👍",5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
636,"Produk ok. Sd dicoba, berjalan baik. Semoga awet.",5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
637,Produk original berkualitas berfungsi baik,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
638,Barang sesuai dengan spesifikasi. Thanks gan,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
639,Barang datang sesuai pesanan,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
640,Barang sesuai deskripsi.... pengiriman cepat...,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
641,"Barang sesuai pesanan, tapi blm di coba, pengiriman cepat",4,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
642,...................................sip,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
